date,annee,jour,mois,heure,retours,prets,connexions_postes
2021-02-24,2021,24,2,16:00:00,96,126,9
2021-02-24,2021,24,2,17:00:00,46,84,8
2021-02-24,2021,24,2,19:00:00,1,0,0
2021-02-25,2021,25,2,08:00:00,5,0,1
2021-02-25,2021,25,2,09:00:00,39,12,12
2021-02-25,2021,25,2,10:00:00,37,62,12
2021-02-25,2021,25,2,11:00:00,59,57,16
2021-02-25,2021,25,2,12:00:00,87,88,17
2021-02-25,2021,25,2,13:00:00,82,118,15
2021-02-25,2021,25,2,14:00:00,191,128,31
2021-02-25,2021,25,2,15:00:00,183,232,27
2021-02-25,2021,25,2,16:00:00,157,216,17
2021-02-25,2021,25,2,17:00:00,59,122,7
2021-02-25,2021,25,2,18:00:00,6,0,0
2021-02-26,2021,26,2,07:00:00,1,0,0
2021-02-26,2021,26,2,08:00:00,6,0,0
2021-02-26,2021,26,2,09:00:00,60,24,14
2021-02-26,2021,26,2,10:00:00,101,97,15
2021-02-26,2021,26,2,11:00:00,88,86,11
2021-02-26,2021,26,2,12:00:00,69,57,10
2021-02-26,2021,26,2,13:00:00,112,108,12
2021-02-26,2021,26,2,14:00:00,199,248,29
2021-02-26,2021,26,2,15:00:00,247,243,19
2021-02-26,2021,26,2,16:00:00,165,219,27
2021-02-26,2021,26,2,17:00:00,65,94,14
2021-02-26,2021,26,2,18:00:00,1,0,0
2021-02-27,2021,27,2,08:00:00,10,0,0
2021-02-27,2021,27,2,09:00:00,51,23,11
2021-02-27,2021,27,2,10:00:00,210,180,11
2021-02-27,2021,27,2,11:00:00,129,131,10
2021-02-27,2021,27,2,12:00:00,59,67,6
2021-02-27,2021,27,2,13:00:00,173,128,14
2021-02-27,2021,27,2,14:00:00,258,229,17
2021-02-27,2021,27,2,15:00:00,138,227,25
2021-02-27,2021,27,2,16:00:00,235,200,16
2021-02-27,2021,27,2,17:00:00,84,203,10
2021-02-28,2021,28,2,08:00:00,1,0,0
2021-02-28,2021,28,2,09:00:00,2,0,0
2021-02-28,2021,28,2,16:00:00,7,0,0
2021-02-28,2021,28,2,17:00:00,1,0,0
2021-03-01,2021,1,3,11:00:00,9,0,0
2021-03-01,2021,1,3,12:00:00,11,0,0
2021-03-01,2021,1,3,13:00:00,3,0,0
2021-03-01,2021,1,3,14:00:00,3,0,0
2021-03-01,2021,1,3,15:00:00,12,0,0
2021-03-01,2021,1,3,16:00:00,2,0,0
2021-03-01,2021,1,3,18:00:00,1,0,0
2021-03-02,2021,2,3,07:00:00,3,0,0
2021-03-02,2021,2,3,08:00:00,16,0,0
2021-03-02,2021,2,3,09:00:00,86,7,0
2021-03-02,2021,2,3,10:00:00,173,143,0
2021-03-02,2021,2,3,11:00:00,86,146,3
2021-03-02,2021,2,3,12:00:00,127,102,0
2021-03-02,2021,2,3,13:00:00,124,106,1
2021-03-02,2021,2,3,14:00:00,157,227,0
2021-03-02,2021,2,3,15:00:00,192,225,0
2021-03-02,2021,2,3,16:00:00,151,192,0
2021-03-02,2021,2,3,17:00:00,101,136,0
2021-03-02,2021,2,3,18:00:00,1,1,0
2021-03-02,2021,2,3,19:00:00,4,0,0
2021-03-03,2021,3,3,06:00:00,6,0,0
2021-03-03,2021,3,3,08:00:00,12,0,0
2021-03-03,2021,3,3,09:00:00,34,68,1
2021-03-03,2021,3,3,10:00:00,132,163,7
2021-03-03,2021,3,3,11:00:00,140,133,11
2021-03-03,2021,3,3,12:00:00,98,134,14
2021-03-03,2021,3,3,13:00:00,70,66,14
2021-03-03,2021,3,3,14:00:00,216,286,25
2021-03-03,2021,3,3,15:00:00,112,226,36
2021-03-03,2021,3,3,16:00:00,103,159,21
2021-03-03,2021,3,3,17:00:00,33,59,22
2021-03-04,2021,4,3,08:00:00,14,0,0
2021-03-04,2021,4,3,09:00:00,52,18,2
2021-03-04,2021,4,3,10:00:00,44,47,0
2021-03-04,2021,4,3,11:00:00,86,97,0
2021-03-04,2021,4,3,12:00:00,60,72,0
2021-03-04,2021,4,3,13:00:00,70,106,0
2021-03-04,2021,4,3,14:00:00,224,172,0
2021-03-04,2021,4,3,15:00:00,233,296,1
2021-03-04,2021,4,3,16:00:00,127,252,2
2021-03-04,2021,4,3,17:00:00,80,91,0
2021-03-05,2021,5,3,07:00:00,3,0,0
2021-03-05,2021,5,3,08:00:00,8,0,3
2021-03-05,2021,5,3,09:00:00,32,0,13
2021-03-05,2021,5,3,10:00:00,112,0,16
2021-03-05,2021,5,3,11:00:00,80,0,10
2021-03-05,2021,5,3,12:00:00,42,0,11
2021-03-05,2021,5,3,13:00:00,40,0,15
2021-03-05,2021,5,3,14:00:00,80,0,19
2021-03-05,2021,5,3,15:00:00,161,0,33
2021-03-05,2021,5,3,16:00:00,114,0,18
2021-03-05,2021,5,3,17:00:00,29,0,9
2021-03-05,2021,5,3,19:00:00,2,0,0
2021-03-06,2021,6,3,07:00:00,1,0,0
2021-03-06,2021,6,3,08:00:00,3,0,2
2021-03-06,2021,6,3,09:00:00,40,0,2
2021-03-06,2021,6,3,10:00:00,152,0,10
2021-03-06,2021,6,3,11:00:00,135,0,9
2021-03-06,2021,6,3,12:00:00,89,0,9
2021-03-06,2021,6,3,13:00:00,68,0,8
2021-03-06,2021,6,3,14:00:00,142,0,22
2021-03-06,2021,6,3,15:00:00,225,0,25
2021-03-06,2021,6,3,16:00:00,117,0,28
2021-03-06,2021,6,3,17:00:00,88,0,9
2021-03-07,2021,7,3,10:00:00,6,0,0
2021-03-07,2021,7,3,14:00:00,8,0,0
2021-03-07,2021,7,3,16:00:00,8,0,0
2021-03-07,2021,7,3,17:00:00,2,0,0
2021-03-07,2021,7,3,18:00:00,2,0,0
2021-03-08,2021,8,3,07:00:00,3,0,0
2021-03-08,2021,8,3,09:00:00,1,0,0
2021-03-08,2021,8,3,10:00:00,6,0,0
2021-03-08,2021,8,3,11:00:00,1,0,0
2021-03-08,2021,8,3,12:00:00,2,0,0
2021-03-08,2021,8,3,13:00:00,14,0,0
2021-03-08,2021,8,3,15:00:00,21,0,0
2021-03-08,2021,8,3,16:00:00,5,0,0
2021-03-08,2021,8,3,17:00:00,2,0,0
2021-03-08,2021,8,3,18:00:00,3,0,0
2021-03-09,2021,9,3,07:00:00,5,0,0
2021-03-09,2021,9,3,08:00:00,4,0,0
2021-03-09,2021,9,3,09:00:00,80,94,10
2021-03-09,2021,9,3,10:00:00,101,88,13
2021-03-09,2021,9,3,11:00:00,93,119,15
2021-03-09,2021,9,3,12:00:00,119,90,13
2021-03-09,2021,9,3,13:00:00,127,128,15
2021-03-09,2021,9,3,14:00:00,83,61,35
2021-03-09,2021,9,3,15:00:00,121,93,28
2021-03-09,2021,9,3,16:00:00,198,150,22
2021-03-09,2021,9,3,17:00:00,166,212,5
2021-03-09,2021,9,3,18:00:00,1,0,0
2021-03-10,2021,10,3,07:00:00,7,0,0
2021-03-10,2021,10,3,08:00:00,20,0,0
2021-03-10,2021,10,3,09:00:00,38,17,12
2021-03-10,2021,10,3,10:00:00,249,210,14
2021-03-10,2021,10,3,11:00:00,254,238,12
2021-03-10,2021,10,3,12:00:00,94,127,7
2021-03-10,2021,10,3,13:00:00,117,177,13
2021-03-10,2021,10,3,14:00:00,389,256,31
2021-03-10,2021,10,3,15:00:00,399,414,27
2021-03-10,2021,10,3,16:00:00,320,404,33
2021-03-10,2021,10,3,17:00:00,61,128,8
2021-03-11,2021,11,3,07:00:00,6,0,0
2021-03-11,2021,11,3,08:00:00,25,0,0
2021-03-11,2021,11,3,09:00:00,53,10,15
2021-03-11,2021,11,3,10:00:00,110,124,18
2021-03-11,2021,11,3,11:00:00,69,43,10
2021-03-11,2021,11,3,12:00:00,32,52,15
2021-03-11,2021,11,3,13:00:00,84,78,14
2021-03-11,2021,11,3,14:00:00,67,32,19
2021-03-11,2021,11,3,15:00:00,106,67,23
2021-03-11,2021,11,3,16:00:00,64,90,21
2021-03-11,2021,11,3,17:00:00,68,81,9
2021-03-11,2021,11,3,18:00:00,4,0,0
2021-03-12,2021,12,3,07:00:00,2,0,0
2021-03-12,2021,12,3,08:00:00,17,0,0
2021-03-12,2021,12,3,09:00:00,63,69,15
2021-03-12,2021,12,3,10:00:00,95,67,11
2021-03-12,2021,12,3,11:00:00,63,49,13
2021-03-12,2021,12,3,12:00:00,49,78,10
2021-03-12,2021,12,3,13:00:00,99,70,8
2021-03-12,2021,12,3,14:00:00,83,90,17
2021-03-12,2021,12,3,15:00:00,126,137,24
2021-03-12,2021,12,3,16:00:00,83,117,30
2021-03-12,2021,12,3,17:00:00,49,90,7
2021-03-12,2021,12,3,18:00:00,1,0,0
2021-03-13,2021,13,3,08:00:00,18,0,0
2021-03-13,2021,13,3,09:00:00,75,49,15
2021-03-13,2021,13,3,10:00:00,315,296,12
2021-03-13,2021,13,3,11:00:00,191,232,12
2021-03-13,2021,13,3,12:00:00,133,152,13
2021-03-13,2021,13,3,13:00:00,113,135,5
2021-03-13,2021,13,3,14:00:00,263,349,25
2021-03-13,2021,13,3,15:00:00,619,509,23
2021-03-13,2021,13,3,16:00:00,172,430,18
2021-03-13,2021,13,3,17:00:00,141,195,8
2021-03-14,2021,14,3,09:00:00,2,0,0
2021-03-14,2021,14,3,10:00:00,11,0,0
2021-03-14,2021,14,3,11:00:00,1,0,0
2021-03-14,2021,14,3,12:00:00,4,0,0
2021-03-14,2021,14,3,13:00:00,6,0,0
2021-03-14,2021,14,3,14:00:00,12,0,0
2021-03-14,2021,14,3,17:00:00,8,0,0
2021-03-15,2021,15,3,06:00:00,3,0,0
2021-03-15,2021,15,3,10:00:00,5,0,0
2021-03-15,2021,15,3,11:00:00,9,0,0
2021-03-15,2021,15,3,12:00:00,31,0,0
2021-03-15,2021,15,3,13:00:00,30,0,0
2021-03-15,2021,15,3,14:00:00,20,0,0
2021-03-15,2021,15,3,15:00:00,3,0,0
2021-03-15,2021,15,3,17:00:00,2,0,0
2021-03-16,2021,16,3,06:00:00,1,0,0
2021-03-16,2021,16,3,07:00:00,2,0,0
2021-03-16,2021,16,3,08:00:00,15,0,0
2021-03-16,2021,16,3,09:00:00,111,18,19
2021-03-16,2021,16,3,10:00:00,166,94,16
2021-03-16,2021,16,3,11:00:00,107,143,9
2021-03-16,2021,16,3,12:00:00,94,89,11
2021-03-16,2021,16,3,13:00:00,169,109,10
2021-03-16,2021,16,3,14:00:00,135,58,28
2021-03-16,2021,16,3,15:00:00,164,149,22
2021-03-16,2021,16,3,16:00:00,73,37,20
2021-03-16,2021,16,3,17:00:00,77,136,2
2021-03-16,2021,16,3,18:00:00,5,0,0
2021-03-17,2021,17,3,06:00:00,1,0,0
2021-03-17,2021,17,3,08:00:00,26,0,0
2021-03-17,2021,17,3,09:00:00,26,9,7
2021-03-17,2021,17,3,10:00:00,361,280,11
2021-03-17,2021,17,3,11:00:00,231,195,12
2021-03-17,2021,17,3,12:00:00,132,203,11
2021-03-17,2021,17,3,13:00:00,171,184,12
2021-03-17,2021,17,3,14:00:00,296,325,29
2021-03-17,2021,17,3,15:00:00,252,343,31
2021-03-17,2021,17,3,16:00:00,110,185,28
2021-03-17,2021,17,3,17:00:00,93,100,14
2021-03-17,2021,17,3,19:00:00,6,0,0
2021-03-18,2021,18,3,07:00:00,13,0,0
2021-03-18,2021,18,3,08:00:00,12,0,0
2021-03-18,2021,18,3,09:00:00,39,7,12
2021-03-18,2021,18,3,10:00:00,121,121,11
2021-03-18,2021,18,3,11:00:00,48,41,15
2021-03-18,2021,18,3,12:00:00,83,56,15
2021-03-18,2021,18,3,13:00:00,70,132,22
2021-03-18,2021,18,3,14:00:00,135,96,18
2021-03-18,2021,18,3,15:00:00,70,78,35
2021-03-18,2021,18,3,16:00:00,118,140,16
2021-03-18,2021,18,3,17:00:00,76,68,6
2021-03-19,2021,19,3,06:00:00,6,0,0
2021-03-19,2021,19,3,07:00:00,2,0,0
2021-03-19,2021,19,3,08:00:00,11,0,0
2021-03-19,2021,19,3,09:00:00,118,23,11
2021-03-19,2021,19,3,10:00:00,174,257,19
2021-03-19,2021,19,3,11:00:00,67,126,18
2021-03-19,2021,19,3,12:00:00,108,183,14
2021-03-19,2021,19,3,13:00:00,177,251,13
2021-03-19,2021,19,3,14:00:00,195,267,16
2021-03-19,2021,19,3,15:00:00,186,229,29
2021-03-19,2021,19,3,16:00:00,203,240,19
2021-03-19,2021,19,3,17:00:00,151,314,7
2021-03-19,2021,19,3,18:00:00,6,0,0
2021-03-20,2021,20,3,08:00:00,10,0,0
2021-03-20,2021,20,3,09:00:00,31,24,0
2021-03-20,2021,20,3,10:00:00,178,233,0
2021-03-20,2021,20,3,11:00:00,177,233,0
2021-03-20,2021,20,3,12:00:00,20,83,0
2021-03-20,2021,20,3,13:00:00,40,58,2
2021-03-20,2021,20,3,14:00:00,163,293,0
2021-03-20,2021,20,3,15:00:00,239,264,0
2021-03-20,2021,20,3,16:00:00,193,244,0
2021-03-20,2021,20,3,17:00:00,77,132,0
2021-03-20,2021,20,3,18:00:00,17,0,0
2021-03-21,2021,21,3,10:00:00,3,0,0
2021-03-21,2021,21,3,11:00:00,3,0,0
2021-03-21,2021,21,3,12:00:00,6,0,0
2021-03-21,2021,21,3,15:00:00,3,0,0
2021-03-21,2021,21,3,16:00:00,5,0,0
2021-03-21,2021,21,3,20:00:00,2,0,0
2021-03-22,2021,22,3,07:00:00,1,0,0
2021-03-22,2021,22,3,08:00:00,11,0,0
2021-03-22,2021,22,3,09:00:00,3,0,0
2021-03-22,2021,22,3,10:00:00,2,0,0
2021-03-22,2021,22,3,11:00:00,8,0,0
2021-03-22,2021,22,3,12:00:00,1,0,0
2021-03-22,2021,22,3,13:00:00,10,0,0
2021-03-22,2021,22,3,15:00:00,2,0,0
2021-03-22,2021,22,3,17:00:00,6,0,0
2021-03-22,2021,22,3,18:00:00,2,0,0
2021-03-23,2021,23,3,08:00:00,13,0,1
2021-03-23,2021,23,3,09:00:00,101,17,12
2021-03-23,2021,23,3,10:00:00,105,70,11
2021-03-23,2021,23,3,11:00:00,88,102,17
2021-03-23,2021,23,3,12:00:00,84,61,10
2021-03-23,2021,23,3,13:00:00,131,62,12
2021-03-23,2021,23,3,14:00:00,92,108,24
2021-03-23,2021,23,3,15:00:00,99,104,24
2021-03-23,2021,23,3,16:00:00,81,72,15
2021-03-23,2021,23,3,17:00:00,92,143,11
2021-03-24,2021,24,3,08:00:00,4,0,0
2021-03-24,2021,24,3,09:00:00,57,29,7
2021-03-24,2021,24,3,10:00:00,170,206,8
2021-03-24,2021,24,3,11:00:00,77,165,7
2021-03-24,2021,24,3,12:00:00,64,124,9
2021-03-24,2021,24,3,13:00:00,132,189,14
2021-03-24,2021,24,3,14:00:00,126,244,32
2021-03-24,2021,24,3,15:00:00,221,258,26
2021-03-24,2021,24,3,16:00:00,127,185,26
2021-03-24,2021,24,3,17:00:00,69,177,19
2021-03-24,2021,24,3,18:00:00,10,0,0
2021-03-25,2021,25,3,08:00:00,13,0,0
2021-03-25,2021,25,3,09:00:00,46,9,9
2021-03-25,2021,25,3,10:00:00,64,104,12
2021-03-25,2021,25,3,11:00:00,18,47,15
2021-03-25,2021,25,3,12:00:00,43,57,12
2021-03-25,2021,25,3,13:00:00,59,59,12
2021-03-25,2021,25,3,14:00:00,69,71,19
2021-03-25,2021,25,3,15:00:00,67,69,15
2021-03-25,2021,25,3,16:00:00,82,58,12
2021-03-25,2021,25,3,17:00:00,50,69,6
2021-03-25,2021,25,3,18:00:00,15,0,0
2021-03-25,2021,25,3,19:00:00,5,0,0
2021-03-26,2021,26,3,06:00:00,3,0,0
2021-03-26,2021,26,3,08:00:00,14,0,0
2021-03-26,2021,26,3,09:00:00,14,13,12
2021-03-26,2021,26,3,10:00:00,59,49,13
2021-03-26,2021,26,3,11:00:00,42,56,12
2021-03-26,2021,26,3,12:00:00,40,24,10
2021-03-26,2021,26,3,13:00:00,44,60,10
2021-03-26,2021,26,3,14:00:00,87,75,23
2021-03-26,2021,26,3,15:00:00,64,100,30
2021-03-26,2021,26,3,16:00:00,139,121,17
2021-03-26,2021,26,3,17:00:00,59,188,9
2021-03-26,2021,26,3,18:00:00,1,0,0
2021-03-27,2021,27,3,07:00:00,3,0,0
2021-03-27,2021,27,3,08:00:00,10,0,0
2021-03-27,2021,27,3,09:00:00,68,22,8
2021-03-27,2021,27,3,10:00:00,310,267,21
2021-03-27,2021,27,3,11:00:00,135,194,7
2021-03-27,2021,27,3,12:00:00,80,89,11
2021-03-27,2021,27,3,13:00:00,114,147,11
2021-03-27,2021,27,3,14:00:00,192,264,19
2021-03-27,2021,27,3,15:00:00,335,419,12
2021-03-27,2021,27,3,16:00:00,227,464,13
2021-03-27,2021,27,3,17:00:00,208,296,11
2021-03-27,2021,27,3,18:00:00,16,0,0
2021-03-28,2021,28,3,10:00:00,1,0,0
2021-03-28,2021,28,3,11:00:00,1,0,0
2021-03-28,2021,28,3,15:00:00,5,0,0
2021-03-28,2021,28,3,16:00:00,1,0,0
2021-03-28,2021,28,3,17:00:00,6,0,0
2021-03-29,2021,29,3,08:00:00,1,0,0
2021-03-29,2021,29,3,09:00:00,8,0,0
2021-03-29,2021,29,3,10:00:00,1,0,0
2021-03-29,2021,29,3,11:00:00,2,0,0
2021-03-29,2021,29,3,12:00:00,5,0,0
2021-03-29,2021,29,3,13:00:00,37,0,0
2021-03-29,2021,29,3,17:00:00,4,0,0
2021-03-30,2021,30,3,07:00:00,3,0,0
2021-03-30,2021,30,3,08:00:00,26,0,0
2021-03-30,2021,30,3,09:00:00,95,28,16
2021-03-30,2021,30,3,10:00:00,113,121,16
2021-03-30,2021,30,3,11:00:00,96,134,9
2021-03-30,2021,30,3,12:00:00,77,50,12
2021-03-30,2021,30,3,13:00:00,143,89,18
2021-03-30,2021,30,3,14:00:00,87,91,23
2021-03-30,2021,30,3,15:00:00,112,111,22
2021-03-30,2021,30,3,16:00:00,123,111,19
2021-03-30,2021,30,3,17:00:00,83,93,24
2021-03-30,2021,30,3,18:00:00,5,0,0
2021-03-31,2021,31,3,08:00:00,9,0,0
2021-03-31,2021,31,3,09:00:00,52,13,12
2021-03-31,2021,31,3,10:00:00,225,323,12
2021-03-31,2021,31,3,11:00:00,133,158,13
2021-03-31,2021,31,3,12:00:00,114,99,12
2021-03-31,2021,31,3,13:00:00,132,168,15
2021-03-31,2021,31,3,14:00:00,241,230,27
2021-03-31,2021,31,3,15:00:00,198,320,25
2021-03-31,2021,31,3,16:00:00,190,166,21
2021-03-31,2021,31,3,17:00:00,130,217,17
2021-03-31,2021,31,3,18:00:00,7,0,0
2021-03-31,2021,31,3,19:00:00,1,0,0
2021-04-01,2021,1,4,08:00:00,14,0,0
2021-04-01,2021,1,4,09:00:00,69,12,19
2021-04-01,2021,1,4,10:00:00,173,120,17
2021-04-01,2021,1,4,11:00:00,67,96,21
2021-04-01,2021,1,4,12:00:00,114,102,10
2021-04-01,2021,1,4,13:00:00,55,79,11
2021-04-01,2021,1,4,14:00:00,99,90,20
2021-04-01,2021,1,4,15:00:00,104,101,17
2021-04-01,2021,1,4,16:00:00,88,98,10
2021-04-01,2021,1,4,17:00:00,89,160,12
2021-04-01,2021,1,4,18:00:00,17,0,0
2021-04-02,2021,2,4,08:00:00,15,0,0
2021-04-02,2021,2,4,09:00:00,43,13,10
2021-04-02,2021,2,4,10:00:00,106,126,17
2021-04-02,2021,2,4,11:00:00,70,72,10
2021-04-02,2021,2,4,12:00:00,70,119,6
2021-04-02,2021,2,4,13:00:00,97,90,11
2021-04-02,2021,2,4,14:00:00,91,115,26
2021-04-02,2021,2,4,15:00:00,89,167,26
2021-04-02,2021,2,4,16:00:00,64,121,18
2021-04-02,2021,2,4,17:00:00,71,113,17
2021-04-02,2021,2,4,18:00:00,4,2,0
2021-04-03,2021,3,4,08:00:00,43,0,0
2021-04-03,2021,3,4,09:00:00,53,21,11
2021-04-03,2021,3,4,10:00:00,309,291,13
2021-04-03,2021,3,4,11:00:00,262,488,10
2021-04-03,2021,3,4,12:00:00,117,190,7
2021-04-03,2021,3,4,13:00:00,115,123,6
2021-04-03,2021,3,4,14:00:00,228,236,15
2021-04-03,2021,3,4,15:00:00,346,283,15
2021-04-03,2021,3,4,16:00:00,348,586,19
2021-04-03,2021,3,4,17:00:00,184,307,17
2021-04-03,2021,3,4,18:00:00,4,0,0
2021-04-04,2021,4,4,08:00:00,1,0,0
2021-04-04,2021,4,4,09:00:00,3,0,0
2021-04-04,2021,4,4,11:00:00,37,0,0
2021-04-04,2021,4,4,15:00:00,12,0,0
2021-04-04,2021,4,4,16:00:00,1,0,0
2021-04-04,2021,4,4,17:00:00,5,0,0
2021-04-04,2021,4,4,18:00:00,1,0,0
2021-04-05,2021,5,4,14:00:00,8,0,0
2021-04-05,2021,5,4,18:00:00,2,0,0
2021-04-06,2021,6,4,07:00:00,7,0,0
2021-04-06,2021,6,4,08:00:00,23,0,0
2021-04-06,2021,6,4,09:00:00,9,0,0
2021-04-06,2021,6,4,10:00:00,28,3,0
2021-04-06,2021,6,4,11:00:00,36,2,0
2021-04-06,2021,6,4,12:00:00,21,8,0
2021-04-06,2021,6,4,13:00:00,200,227,21
2021-04-06,2021,6,4,14:00:00,144,150,38
2021-04-06,2021,6,4,15:00:00,275,266,39
2021-04-06,2021,6,4,16:00:00,169,266,31
2021-04-06,2021,6,4,17:00:00,137,192,11
2021-04-06,2021,6,4,18:00:00,14,0,0
2021-04-07,2021,7,4,08:00:00,11,0,0
2021-04-07,2021,7,4,09:00:00,33,4,0
2021-04-07,2021,7,4,10:00:00,48,7,0
2021-04-07,2021,7,4,11:00:00,78,8,0
2021-04-07,2021,7,4,12:00:00,24,4,0
2021-04-07,2021,7,4,13:00:00,159,174,13
2021-04-07,2021,7,4,14:00:00,277,288,26
2021-04-07,2021,7,4,15:00:00,287,362,32
2021-04-07,2021,7,4,16:00:00,262,332,23
2021-04-07,2021,7,4,17:00:00,207,268,18
2021-04-07,2021,7,4,18:00:00,21,0,0
2021-04-07,2021,7,4,21:00:00,2,0,0
2021-04-08,2021,8,4,07:00:00,3,0,0
2021-04-08,2021,8,4,08:00:00,4,0,0
2021-04-08,2021,8,4,09:00:00,15,0,0
2021-04-08,2021,8,4,10:00:00,14,5,0
2021-04-08,2021,8,4,11:00:00,12,19,0
2021-04-08,2021,8,4,12:00:00,6,5,0
2021-04-08,2021,8,4,13:00:00,143,184,30
2021-04-08,2021,8,4,14:00:00,186,147,34
2021-04-08,2021,8,4,15:00:00,255,258,25
2021-04-08,2021,8,4,16:00:00,127,137,15
2021-04-08,2021,8,4,17:00:00,90,133,16
2021-04-09,2021,9,4,08:00:00,9,0,0
2021-04-09,2021,9,4,09:00:00,15,1,0
2021-04-09,2021,9,4,10:00:00,25,11,0
2021-04-09,2021,9,4,11:00:00,1,1,0
2021-04-09,2021,9,4,12:00:00,8,6,0
2021-04-09,2021,9,4,13:00:00,147,117,19
2021-04-09,2021,9,4,14:00:00,129,97,21
2021-04-09,2021,9,4,15:00:00,266,209,24
2021-04-09,2021,9,4,16:00:00,188,210,35
2021-04-09,2021,9,4,17:00:00,92,170,18
2021-04-09,2021,9,4,18:00:00,4,9,0
2021-04-10,2021,10,4,08:00:00,4,0,0
2021-04-10,2021,10,4,09:00:00,4,2,0
2021-04-10,2021,10,4,10:00:00,38,0,0
2021-04-10,2021,10,4,11:00:00,34,1,0
2021-04-10,2021,10,4,12:00:00,23,9,0
2021-04-10,2021,10,4,13:00:00,313,283,24
2021-04-10,2021,10,4,14:00:00,370,500,21
2021-04-10,2021,10,4,15:00:00,593,634,32
2021-04-10,2021,10,4,16:00:00,333,441,26
2021-04-10,2021,10,4,17:00:00,298,442,7
2021-04-10,2021,10,4,18:00:00,13,0,0
2021-04-11,2021,11,4,10:00:00,9,0,0
2021-04-11,2021,11,4,15:00:00,22,0,0
2021-04-11,2021,11,4,16:00:00,10,0,0
2021-04-11,2021,11,4,18:00:00,25,0,0
2021-04-12,2021,12,4,07:00:00,1,0,0
2021-04-12,2021,12,4,09:00:00,3,0,0
2021-04-12,2021,12,4,11:00:00,8,0,0
2021-04-12,2021,12,4,12:00:00,2,0,0
2021-04-12,2021,12,4,13:00:00,2,0,0
2021-04-12,2021,12,4,14:00:00,47,0,0
2021-04-12,2021,12,4,15:00:00,19,0,0
2021-04-12,2021,12,4,16:00:00,2,0,0
2021-04-12,2021,12,4,20:00:00,9,0,0
2021-04-13,2021,13,4,07:00:00,3,0,0
2021-04-13,2021,13,4,08:00:00,8,0,0
2021-04-13,2021,13,4,09:00:00,27,0,0
2021-04-13,2021,13,4,10:00:00,35,3,0
2021-04-13,2021,13,4,11:00:00,41,15,0
2021-04-13,2021,13,4,12:00:00,57,18,2
2021-04-13,2021,13,4,13:00:00,243,269,25
2021-04-13,2021,13,4,14:00:00,199,245,23
2021-04-13,2021,13,4,15:00:00,396,365,35
2021-04-13,2021,13,4,16:00:00,211,323,26
2021-04-13,2021,13,4,17:00:00,102,154,14
2021-04-13,2021,13,4,18:00:00,8,0,0
2021-04-14,2021,14,4,08:00:00,3,0,0
2021-04-14,2021,14,4,09:00:00,13,2,0
2021-04-14,2021,14,4,10:00:00,6,0,0
2021-04-14,2021,14,4,11:00:00,41,0,0
2021-04-14,2021,14,4,12:00:00,9,2,0
2021-04-14,2021,14,4,13:00:00,236,226,17
2021-04-14,2021,14,4,14:00:00,344,271,32
2021-04-14,2021,14,4,15:00:00,266,335,32
2021-04-14,2021,14,4,16:00:00,216,340,24
2021-04-14,2021,14,4,17:00:00,162,217,22
2021-04-14,2021,14,4,18:00:00,4,0,0
2021-04-14,2021,14,4,20:00:00,6,0,0
2021-04-14,2021,14,4,21:00:00,2,0,0
2021-04-14,2021,14,4,22:00:00,6,0,0
2021-04-15,2021,15,4,08:00:00,13,0,0
2021-04-15,2021,15,4,09:00:00,35,10,1
2021-04-15,2021,15,4,10:00:00,24,0,0
2021-04-15,2021,15,4,11:00:00,32,10,1
2021-04-15,2021,15,4,12:00:00,31,10,0
2021-04-15,2021,15,4,13:00:00,218,206,14
2021-04-15,2021,15,4,14:00:00,169,210,30
2021-04-15,2021,15,4,15:00:00,182,255,28
2021-04-15,2021,15,4,16:00:00,85,180,19
2021-04-15,2021,15,4,17:00:00,121,192,12
2021-04-15,2021,15,4,18:00:00,1,0,0
2021-04-16,2021,16,4,07:00:00,5,0,0
2021-04-16,2021,16,4,08:00:00,3,0,0
2021-04-16,2021,16,4,09:00:00,8,11,0
2021-04-16,2021,16,4,10:00:00,20,4,0
2021-04-16,2021,16,4,11:00:00,11,0,0
2021-04-16,2021,16,4,12:00:00,12,6,0
2021-04-16,2021,16,4,13:00:00,150,121,21
2021-04-16,2021,16,4,14:00:00,175,176,22
2021-04-16,2021,16,4,15:00:00,161,250,31
2021-04-16,2021,16,4,16:00:00,154,165,21
2021-04-16,2021,16,4,17:00:00,59,81,13
2021-04-16,2021,16,4,18:00:00,12,0,0
2021-04-17,2021,17,4,08:00:00,61,0,0
2021-04-17,2021,17,4,09:00:00,5,10,0
2021-04-17,2021,17,4,10:00:00,42,10,0
2021-04-17,2021,17,4,11:00:00,46,3,0
2021-04-17,2021,17,4,12:00:00,44,13,0
2021-04-17,2021,17,4,13:00:00,233,214,24
2021-04-17,2021,17,4,14:00:00,338,341,16
2021-04-17,2021,17,4,15:00:00,335,406,24
2021-04-17,2021,17,4,16:00:00,231,408,22
2021-04-17,2021,17,4,17:00:00,169,288,4
2021-04-17,2021,17,4,18:00:00,11,0,0
2021-04-18,2021,18,4,10:00:00,4,0,0
2021-04-18,2021,18,4,12:00:00,1,0,0
2021-04-18,2021,18,4,16:00:00,1,0,0
2021-04-18,2021,18,4,18:00:00,9,0,0
2021-04-19,2021,19,4,07:00:00,6,0,0
